graph,graph_family,method,rho,n,m_og,m_sparse,edges_ratio,connected_original,connected_sparsified,diameter_original,diameter_sparsified,unreachable_pairs_ratio,stretch_avg,stretch_var,stretch_max,laplacian_qf_original,laplacian_qf_sparsified,degree_distribution_original_in_0,degree_distribution_original_in_1,degree_distribution_original_in_10,degree_distribution_original_in_11,degree_distribution_original_in_12,degree_distribution_original_in_13,degree_distribution_original_in_14,degree_distribution_original_in_15,degree_distribution_original_in_16,degree_distribution_original_in_17,degree_distribution_original_in_18,degree_distribution_original_in_19,degree_distribution_original_in_2,degree_distribution_original_in_20,degree_distribution_original_in_3,degree_distribution_original_in_4,degree_distribution_original_in_5,degree_distribution_original_in_6,degree_distribution_original_in_7,degree_distribution_original_in_8,degree_distribution_original_in_9,degree_distribution_original_out_0,degree_distribution_original_out_1,degree_distribution_original_out_10,degree_distribution_original_out_11,degree_distribution_original_out_12,degree_distribution_original_out_13,degree_distribution_original_out_14,degree_distribution_original_out_15,degree_distribution_original_out_16,degree_distribution_original_out_17,degree_distribution_original_out_18,degree_distribution_original_out_19,degree_distribution_original_out_2,degree_distribution_original_out_20,degree_distribution_original_out_22,degree_distribution_original_out_3,degree_distribution_original_out_4,degree_distribution_original_out_5,degree_distribution_original_out_6,degree_distribution_original_out_7,degree_distribution_original_out_8,degree_distribution_original_out_9,degree_distribution_sparsified_1,degree_distribution_sparsified_10,degree_distribution_sparsified_11,degree_distribution_sparsified_12,degree_distribution_sparsified_13,degree_distribution_sparsified_14,degree_distribution_sparsified_15,degree_distribution_sparsified_16,degree_distribution_sparsified_17,degree_distribution_sparsified_18,degree_distribution_sparsified_19,degree_distribution_sparsified_2,degree_distribution_sparsified_20,degree_distribution_sparsified_21,degree_distribution_sparsified_23,degree_distribution_sparsified_25,degree_distribution_sparsified_3,degree_distribution_sparsified_4,degree_distribution_sparsified_5,degree_distribution_sparsified_6,degree_distribution_sparsified_7,degree_distribution_sparsified_8,degree_distribution_sparsified_9,degree_distribution_sparsified_in_0,degree_distribution_sparsified_in_1,degree_distribution_sparsified_in_10,degree_distribution_sparsified_in_11,degree_distribution_sparsified_in_12,degree_distribution_sparsified_in_13,degree_distribution_sparsified_in_14,degree_distribution_sparsified_in_15,degree_distribution_sparsified_in_16,degree_distribution_sparsified_in_17,degree_distribution_sparsified_in_18,degree_distribution_sparsified_in_19,degree_distribution_sparsified_in_2,degree_distribution_sparsified_in_20,degree_distribution_sparsified_in_21,degree_distribution_sparsified_in_22,degree_distribution_sparsified_in_23,degree_distribution_sparsified_in_24,degree_distribution_sparsified_in_25,degree_distribution_sparsified_in_27,degree_distribution_sparsified_in_3,degree_distribution_sparsified_in_4,degree_distribution_sparsified_in_5,degree_distribution_sparsified_in_6,degree_distribution_sparsified_in_7,degree_distribution_sparsified_in_8,degree_distribution_sparsified_in_9,degree_distribution_sparsified_out_0,degree_distribution_sparsified_out_1,degree_distribution_sparsified_out_10,degree_distribution_sparsified_out_11,degree_distribution_sparsified_out_12,degree_distribution_sparsified_out_13,degree_distribution_sparsified_out_14,degree_distribution_sparsified_out_15,degree_distribution_sparsified_out_16,degree_distribution_sparsified_out_17,degree_distribution_sparsified_out_18,degree_distribution_sparsified_out_19,degree_distribution_sparsified_out_2,degree_distribution_sparsified_out_20,degree_distribution_sparsified_out_21,degree_distribution_sparsified_out_22,degree_distribution_sparsified_out_23,degree_distribution_sparsified_out_24,degree_distribution_sparsified_out_25,degree_distribution_sparsified_out_27,degree_distribution_sparsified_out_3,degree_distribution_sparsified_out_4,degree_distribution_sparsified_out_5,degree_distribution_sparsified_out_6,degree_distribution_sparsified_out_7,degree_distribution_sparsified_out_8,degree_distribution_sparsified_out_9,sparsify_time,metric_time
unweighted74.edgelist,unweighted,k_neighbor,0.2,86,714,82,0.11484593837535013,True,False,inf,inf,0.23556771545827634,inf,inf,inf,20689.0,3469.0,,,0.08139534883720931,0.06976744186046512,0.06976744186046512,0.011627906976744186,0.011627906976744186,0.011627906976744186,,0.023255813953488372,,,,,0.03488372093023256,0.023255813953488372,0.03488372093023256,0.1511627906976744,0.22093023255813954,0.12790697674418605,0.12790697674418605,,,0.1511627906976744,0.06976744186046512,0.08139534883720931,0.011627906976744186,0.011627906976744186,0.011627906976744186,0.011627906976744186,,,,,,,0.011627906976744186,0.06976744186046512,0.08139534883720931,0.11627906976744186,0.13953488372093023,0.11627906976744186,0.11627906976744186,0.4186046511627907,,,,,,,,,,,0.3488372093023256,,,,,0.1511627906976744,0.06976744186046512,0.011627906976744186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005645315000009532,0.03714463099998966
unweighted74.edgelist,unweighted,local_degree,0.2,86,714,86,0.12044817927170869,True,True,inf,inf,1.0,inf,inf,inf,20689.0,6633.0,,,0.08139534883720931,0.06976744186046512,0.06976744186046512,0.011627906976744186,0.011627906976744186,0.011627906976744186,,0.023255813953488372,,,,,0.03488372093023256,0.023255813953488372,0.03488372093023256,0.1511627906976744,0.22093023255813954,0.12790697674418605,0.12790697674418605,,,0.1511627906976744,0.06976744186046512,0.08139534883720931,0.011627906976744186,0.011627906976744186,0.011627906976744186,0.011627906976744186,,,,,,,0.011627906976744186,0.06976744186046512,0.08139534883720931,0.11627906976744186,0.13953488372093023,0.11627906976744186,0.11627906976744186,,,,,,,,,,,,,,,,,,,,,,,,0.7325581395348837,0.12790697674418605,,0.011627906976744186,,,,,,0.011627906976744186,,,0.023255813953488372,,,,,,,,0.03488372093023256,,0.011627906976744186,0.011627906976744186,0.023255813953488372,,0.011627906976744186,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007991180000033182,0.03273552499999255
unweighted74.edgelist,unweighted,mst,0.2,86,714,85,0.11904761904761904,True,True,inf,6.0,0.0,inf,inf,inf,20689.0,2283.0,,,0.08139534883720931,0.06976744186046512,0.06976744186046512,0.011627906976744186,0.011627906976744186,0.011627906976744186,,0.023255813953488372,,,,,0.03488372093023256,0.023255813953488372,0.03488372093023256,0.1511627906976744,0.22093023255813954,0.12790697674418605,0.12790697674418605,,,0.1511627906976744,0.06976744186046512,0.08139534883720931,0.011627906976744186,0.011627906976744186,0.011627906976744186,0.011627906976744186,,,,,,,0.011627906976744186,0.06976744186046512,0.08139534883720931,0.11627906976744186,0.13953488372093023,0.11627906976744186,0.11627906976744186,0.813953488372093,0.011627906976744186,,,,0.011627906976744186,,,,,0.011627906976744186,0.03488372093023256,,,,,0.03488372093023256,0.011627906976744186,0.023255813953488372,0.023255813953488372,0.011627906976744186,,0.011627906976744186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020136549999847375,0.0389378289999911
unweighted74.edgelist,unweighted,t_spanner,0.2,86,714,852,1.1932773109243697,True,True,inf,inf,1.0,inf,inf,inf,20689.0,13019.0,,,0.08139534883720931,0.06976744186046512,0.06976744186046512,0.011627906976744186,0.011627906976744186,0.011627906976744186,,0.023255813953488372,,,,,0.03488372093023256,0.023255813953488372,0.03488372093023256,0.1511627906976744,0.22093023255813954,0.12790697674418605,0.12790697674418605,,,0.1511627906976744,0.06976744186046512,0.08139534883720931,0.011627906976744186,0.011627906976744186,0.011627906976744186,0.011627906976744186,,,,,,,0.011627906976744186,0.06976744186046512,0.08139534883720931,0.11627906976744186,0.13953488372093023,0.11627906976744186,0.11627906976744186,,,,,,,,,,,,,,,,,,,,,,,,,,0.16279069767441862,0.13953488372093023,0.05813953488372093,0.06976744186046512,0.046511627906976744,0.046511627906976744,,0.011627906976744186,,0.011627906976744186,,,,,,,,,,,0.023255813953488372,0.03488372093023256,0.1744186046511628,0.16279069767441862,0.05813953488372093,,,0.16279069767441862,0.13953488372093023,0.05813953488372093,0.06976744186046512,0.046511627906976744,0.046511627906976744,,0.011627906976744186,,0.011627906976744186,,,,,,,,,,,0.023255813953488372,0.03488372093023256,0.1744186046511628,0.16279069767441862,0.05813953488372093,0.07224508900000615,0.06374551100000758
unweighted75.edgelist,unweighted,original,0.2,70,493,,1.0,True,True,inf,inf,1.0,inf,inf,inf,9750.0,9750.0,,,0.1,0.05714285714285714,0.014285714285714285,0.014285714285714285,,,,,,,0.014285714285714285,,0.05714285714285714,0.08571428571428572,0.14285714285714285,0.11428571428571428,0.15714285714285714,0.17142857142857143,0.07142857142857142,,,0.08571428571428572,0.02857142857142857,0.014285714285714285,,,,,,,,,,,0.02857142857142857,0.15714285714285714,0.07142857142857142,0.11428571428571428,0.21428571428571427,0.12857142857142856,0.15714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.05714285714285714,0.014285714285714285,0.014285714285714285,,,,,,,0.014285714285714285,,,,,,,,0.05714285714285714,0.08571428571428572,0.14285714285714285,0.11428571428571428,0.15714285714285714,0.17142857142857143,0.07142857142857142,,,0.08571428571428572,0.02857142857142857,0.014285714285714285,,,,,,,,,,,,,,,,0.02857142857142857,0.15714285714285714,0.07142857142857142,0.11428571428571428,0.21428571428571427,0.12857142857142856,0.15714285714285714,,0.03420149999999467
unweighted75.edgelist,unweighted,kols,0.2,70,493,98,0.19878296146044624,True,True,inf,inf,1.0,inf,inf,inf,9750.0,1843.0,,,0.1,0.05714285714285714,0.014285714285714285,0.014285714285714285,,,,,,,0.014285714285714285,,0.05714285714285714,0.08571428571428572,0.14285714285714285,0.11428571428571428,0.15714285714285714,0.17142857142857143,0.07142857142857142,,,0.08571428571428572,0.02857142857142857,0.014285714285714285,,,,,,,,,,,0.02857142857142857,0.15714285714285714,0.07142857142857142,0.11428571428571428,0.21428571428571427,0.12857142857142856,0.15714285714285714,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.5428571428571428,,,,,,,,,,,0.12857142857142856,,,,,,,,0.02857142857142857,0.04285714285714286,0.02857142857142857,0.014285714285714285,,0.014285714285714285,,0.4142857142857143,0.42857142857142855,0.02857142857142857,,,,,,,,,,0.02857142857142857,,,,,,,,,0.02857142857142857,,0.014285714285714285,0.04285714285714286,,0.014285714285714285,0.002323054000015645,0.022490260000012086
unweighted75.edgelist,unweighted,random,0.2,70,493,107,0.21703853955375255,True,False,inf,inf,1.0,inf,inf,inf,9750.0,2253.0,,,0.1,0.05714285714285714,0.014285714285714285,0.014285714285714285,,,,,,,0.014285714285714285,,0.05714285714285714,0.08571428571428572,0.14285714285714285,0.11428571428571428,0.15714285714285714,0.17142857142857143,0.07142857142857142,,,0.08571428571428572,0.02857142857142857,0.014285714285714285,,,,,,,,,,,0.02857142857142857,0.15714285714285714,0.07142857142857142,0.11428571428571428,0.21428571428571427,0.12857142857142856,0.15714285714285714,,,,,,,,,,,,,,,,,,,,,,,,0.22857142857142856,0.32857142857142857,,,,,,,,,,,0.24285714285714285,,,,,,,,0.12857142857142856,0.04285714285714286,0.014285714285714285,0.014285714285714285,,,,0.15714285714285714,0.37142857142857144,,,,,,,,,,,0.2714285714285714,,,,,,,,0.18571428571428572,0.014285714285714285,,,,,,0.00025677700000414916,0.021149070000006986
unweighted75.edgelist,unweighted,k_neighbor,0.2,70,493,68,0.13793103448275862,True,False,inf,inf,0.18757763975155278,inf,inf,inf,9750.0,1751.0,,,0.1,0.05714285714285714,0.014285714285714285,0.014285714285714285,,,,,,,0.014285714285714285,,0.05714285714285714,0.08571428571428572,0.14285714285714285,0.11428571428571428,0.15714285714285714,0.17142857142857143,0.07142857142857142,,,0.08571428571428572,0.02857142857142857,0.014285714285714285,,,,,,,,,,,0.02857142857142857,0.15714285714285714,0.07142857142857142,0.11428571428571428,0.21428571428571427,0.12857142857142856,0.15714285714285714,0.4,,,,,,,,,,,0.34285714285714286,,,,,0.18571428571428572,0.05714285714285714,0.014285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004233994000003349,0.023299997999998823
unweighted75.edgelist,unweighted,local_degree,0.2,70,493,70,0.14198782961460446,True,True,inf,inf,1.0,inf,inf,inf,9750.0,2949.0,,,0.1,0.05714285714285714,0.014285714285714285,0.014285714285714285,,,,,,,0.014285714285714285,,0.05714285714285714,0.08571428571428572,0.14285714285714285,0.11428571428571428,0.15714285714285714,0.17142857142857143,0.07142857142857142,,,0.08571428571428572,0.02857142857142857,0.014285714285714285,,,,,,,,,,,0.02857142857142857,0.15714285714285714,0.07142857142857142,0.11428571428571428,0.21428571428571427,0.12857142857142856,0.15714285714285714,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.12857142857142856,,,,0.014285714285714285,,,,,,,0.02857142857142857,,,,,,,,0.04285714285714286,0.02857142857142857,0.02857142857142857,,,0.014285714285714285,0.014285714285714285,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.000670665000001236,0.01925652599999239
unweighted75.edgelist,unweighted,mst,0.2,70,493,69,0.13995943204868155,True,True,inf,7.0,0.0,inf,inf,inf,9750.0,1386.0,,,0.1,0.05714285714285714,0.014285714285714285,0.014285714285714285,,,,,,,0.014285714285714285,,0.05714285714285714,0.08571428571428572,0.14285714285714285,0.11428571428571428,0.15714285714285714,0.17142857142857143,0.07142857142857142,,,0.08571428571428572,0.02857142857142857,0.014285714285714285,,,,,,,,,,,0.02857142857142857,0.15714285714285714,0.07142857142857142,0.11428571428571428,0.21428571428571427,0.12857142857142856,0.15714285714285714,0.7571428571428571,,0.014285714285714285,,,,,,0.014285714285714285,,,0.08571428571428572,,,,,0.04285714285714286,0.04285714285714286,,,0.014285714285714285,0.014285714285714285,0.014285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014600039999947967,0.023979630000013685
unweighted75.edgelist,unweighted,t_spanner,0.2,70,493,612,1.2413793103448276,True,True,inf,inf,1.0,inf,inf,inf,9750.0,6451.0,,,0.1,0.05714285714285714,0.014285714285714285,0.014285714285714285,,,,,,,0.014285714285714285,,0.05714285714285714,0.08571428571428572,0.14285714285714285,0.11428571428571428,0.15714285714285714,0.17142857142857143,0.07142857142857142,,,0.08571428571428572,0.02857142857142857,0.014285714285714285,,,,,,,,,,,0.02857142857142857,0.15714285714285714,0.07142857142857142,0.11428571428571428,0.21428571428571427,0.12857142857142856,0.15714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,0.08571428571428572,0.07142857142857142,0.08571428571428572,0.02857142857142857,0.014285714285714285,,,0.014285714285714285,,,,,,,,,,,,,0.07142857142857142,0.12857142857142856,0.1,0.17142857142857143,0.22857142857142856,,,0.08571428571428572,0.07142857142857142,0.08571428571428572,0.02857142857142857,0.014285714285714285,,,0.014285714285714285,,,,,,,,,,,,,0.07142857142857142,0.12857142857142856,0.1,0.17142857142857143,0.22857142857142856,0.03613744800000518,0.036138660000005984
unweighted76.edgelist,unweighted,original,0.2,54,285,,1.0,True,True,inf,inf,1.0,inf,inf,inf,5934.0,5934.0,,0.037037037037037035,0.05555555555555555,0.018518518518518517,,,,,,,,,0.07407407407407407,,0.14814814814814814,0.09259259259259259,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.037037037037037035,0.037037037037037035,,,,,,,,,,,,,0.037037037037037035,,,0.1111111111111111,0.24074074074074073,0.25925925925925924,0.07407407407407407,0.12962962962962962,0.07407407407407407,0.07407407407407407,,,,,,,,,,,,,,,,,,,,,,,,,0.037037037037037035,0.05555555555555555,0.018518518518518517,,,,,,,,,0.07407407407407407,,,,,,,,0.14814814814814814,0.09259259259259259,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.037037037037037035,0.037037037037037035,,,,,,,,,,,,,0.037037037037037035,,,,,,,,0.1111111111111111,0.24074074074074073,0.25925925925925924,0.07407407407407407,0.12962962962962962,0.07407407407407407,0.07407407407407407,,0.01690712300000996
unweighted76.edgelist,unweighted,kols,0.2,54,285,57,0.2,True,True,inf,inf,1.0,inf,inf,inf,5934.0,1443.0,,0.037037037037037035,0.05555555555555555,0.018518518518518517,,,,,,,,,0.07407407407407407,,0.14814814814814814,0.09259259259259259,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.037037037037037035,0.037037037037037035,,,,,,,,,,,,,0.037037037037037035,,,0.1111111111111111,0.24074074074074073,0.25925925925925924,0.07407407407407407,0.12962962962962962,0.07407407407407407,0.07407407407407407,,,,,,,,,,,,,,,,,,,,,,,,0.3888888888888889,0.4074074074074074,,,,,,,,,,,0.1111111111111111,,,,,,,,0.05555555555555555,,0.018518518518518517,,,,0.018518518518518517,0.37037037037037035,0.4444444444444444,,,,,,,,,,,0.07407407407407407,,,,,,,,0.037037037037037035,0.05555555555555555,,,0.018518518518518517,,,0.001396852999988596,0.06846391599998469
unweighted76.edgelist,unweighted,random,0.2,54,285,69,0.24210526315789474,True,False,inf,inf,1.0,inf,inf,inf,5934.0,1487.0,,0.037037037037037035,0.05555555555555555,0.018518518518518517,,,,,,,,,0.07407407407407407,,0.14814814814814814,0.09259259259259259,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.037037037037037035,0.037037037037037035,,,,,,,,,,,,,0.037037037037037035,,,0.1111111111111111,0.24074074074074073,0.25925925925925924,0.07407407407407407,0.12962962962962962,0.07407407407407407,0.07407407407407407,,,,,,,,,,,,,,,,,,,,,,,,0.24074074074074073,0.37037037037037035,,,,,,,,,,,0.2962962962962963,,,,,,,,0.07407407407407407,,0.018518518518518517,,,,,0.2037037037037037,0.4444444444444444,,,,,,,,,,,0.25925925925925924,,,,,,,,0.05555555555555555,0.037037037037037035,,,,,,0.00019840699999917888,0.009987686000016538
unweighted76.edgelist,unweighted,k_neighbor,0.2,54,285,52,0.1824561403508772,True,False,inf,inf,0.5904961565338924,inf,inf,inf,5934.0,954.0,,0.037037037037037035,0.05555555555555555,0.018518518518518517,,,,,,,,,0.07407407407407407,,0.14814814814814814,0.09259259259259259,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.037037037037037035,0.037037037037037035,,,,,,,,,,,,,0.037037037037037035,,,0.1111111111111111,0.24074074074074073,0.25925925925925924,0.07407407407407407,0.12962962962962962,0.07407407407407407,0.07407407407407407,0.3888888888888889,,,,,,,,,,,0.37037037037037035,,,,,0.18518518518518517,0.037037037037037035,0.018518518518518517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029680689999906917,0.010765213000013318
unweighted76.edgelist,unweighted,local_degree,0.2,54,285,54,0.18947368421052632,True,False,inf,inf,1.0,inf,inf,inf,5934.0,2235.0,,0.037037037037037035,0.05555555555555555,0.018518518518518517,,,,,,,,,0.07407407407407407,,0.14814814814814814,0.09259259259259259,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.037037037037037035,0.037037037037037035,,,,,,,,,,,,,0.037037037037037035,,,0.1111111111111111,0.24074074074074073,0.25925925925925924,0.07407407407407407,0.12962962962962962,0.07407407407407407,0.07407407407407407,,,,,,,,,,,,,,,,,,,,,,,,0.7222222222222222,0.1111111111111111,,0.018518518518518517,,,,,,,,,0.037037037037037035,,,,,,,,,0.05555555555555555,0.018518518518518517,,0.018518518518518517,,0.018518518518518517,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004541829999880065,0.009479288999983737
unweighted76.edgelist,unweighted,mst,0.2,54,285,53,0.18596491228070175,True,True,inf,8.0,0.0,inf,inf,inf,5934.0,1272.0,,0.037037037037037035,0.05555555555555555,0.018518518518518517,,,,,,,,,0.07407407407407407,,0.14814814814814814,0.09259259259259259,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.037037037037037035,0.037037037037037035,,,,,,,,,,,,,0.037037037037037035,,,0.1111111111111111,0.24074074074074073,0.25925925925925924,0.07407407407407407,0.12962962962962962,0.07407407407407407,0.07407407407407407,0.7037037037037037,0.018518518518518517,,,,,,,,,,0.1111111111111111,,,,,0.037037037037037035,0.018518518518518517,0.037037037037037035,0.037037037037037035,0.037037037037037035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008990879999828394,0.012110578999994459
unweighted76.edgelist,unweighted,t_spanner,0.2,54,285,364,1.2771929824561403,True,True,inf,inf,1.0,inf,inf,inf,5934.0,4211.0,,0.037037037037037035,0.05555555555555555,0.018518518518518517,,,,,,,,,0.07407407407407407,,0.14814814814814814,0.09259259259259259,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.037037037037037035,0.037037037037037035,,,,,,,,,,,,,0.037037037037037035,,,0.1111111111111111,0.24074074074074073,0.25925925925925924,0.07407407407407407,0.12962962962962962,0.07407407407407407,0.07407407407407407,,,,,,,,,,,,,,,,,,,,,,,,,,0.07407407407407407,0.037037037037037035,,,,,,,,,,,,,,,,,0.05555555555555555,0.037037037037037035,0.24074074074074073,0.16666666666666666,0.16666666666666666,0.09259259259259259,0.12962962962962962,,,0.07407407407407407,0.037037037037037035,,,,,,,,,,,,,,,,,0.05555555555555555,0.037037037037037035,0.24074074074074073,0.16666666666666666,0.16666666666666666,0.09259259259259259,0.12962962962962962,0.014810718999996197,0.019364770999999337
unweighted77.edgelist,unweighted,original,0.2,51,264,,1.0,True,True,inf,inf,1.0,inf,inf,inf,5538.0,5538.0,,0.058823529411764705,0.0196078431372549,,,,,,,,,,0.0392156862745098,,0.13725490196078433,0.13725490196078433,0.17647058823529413,0.17647058823529413,0.13725490196078433,0.0784313725490196,0.0392156862745098,,0.0392156862745098,,,0.0196078431372549,,,,,,,,0.0784313725490196,,,0.11764705882352941,0.1568627450980392,0.19607843137254902,0.17647058823529413,0.058823529411764705,0.09803921568627451,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,0.058823529411764705,0.0196078431372549,,,,,,,,,,0.0392156862745098,,,,,,,,0.13725490196078433,0.13725490196078433,0.17647058823529413,0.17647058823529413,0.13725490196078433,0.0784313725490196,0.0392156862745098,,0.0392156862745098,,,0.0196078431372549,,,,,,,,0.0784313725490196,,,,,,,,0.11764705882352941,0.1568627450980392,0.19607843137254902,0.17647058823529413,0.058823529411764705,0.09803921568627451,0.058823529411764705,,0.01512106899997434
unweighted77.edgelist,unweighted,kols,0.2,51,264,52,0.19696969696969696,True,True,inf,inf,1.0,inf,inf,inf,5538.0,1017.0,,0.058823529411764705,0.0196078431372549,,,,,,,,,,0.0392156862745098,,0.13725490196078433,0.13725490196078433,0.17647058823529413,0.17647058823529413,0.13725490196078433,0.0784313725490196,0.0392156862745098,,0.0392156862745098,,,0.0196078431372549,,,,,,,,0.0784313725490196,,,0.11764705882352941,0.1568627450980392,0.19607843137254902,0.17647058823529413,0.058823529411764705,0.09803921568627451,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,0.4117647058823529,0.4117647058823529,,,,,,,,,,,0.0784313725490196,,,,,,,,0.0196078431372549,0.0392156862745098,0.0196078431372549,,0.0196078431372549,,,0.37254901960784315,0.43137254901960786,,,,,,,,,,,0.0784313725490196,,,,,,,,0.058823529411764705,0.0392156862745098,0.0196078431372549,,,,,0.0013537519999999859,0.009604658000000654
unweighted77.edgelist,unweighted,random,0.2,51,264,63,0.23863636363636365,True,False,inf,inf,1.0,inf,inf,inf,5538.0,1614.0,,0.058823529411764705,0.0196078431372549,,,,,,,,,,0.0392156862745098,,0.13725490196078433,0.13725490196078433,0.17647058823529413,0.17647058823529413,0.13725490196078433,0.0784313725490196,0.0392156862745098,,0.0392156862745098,,,0.0196078431372549,,,,,,,,0.0784313725490196,,,0.11764705882352941,0.1568627450980392,0.19607843137254902,0.17647058823529413,0.058823529411764705,0.09803921568627451,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,0.3137254901960784,0.3333333333333333,,,,,,,,,,,0.19607843137254902,,,,,,,,0.11764705882352941,0.0392156862745098,,,,,,0.2549019607843137,0.37254901960784315,,,,,,,,,,,0.29411764705882354,,,,,,,,0.0392156862745098,0.0392156862745098,,,,,,0.0002435320000131469,0.010033864000007497
unweighted77.edgelist,unweighted,k_neighbor,0.2,51,264,48,0.18181818181818182,True,False,inf,inf,0.5615686274509804,inf,inf,inf,5538.0,1239.0,,0.058823529411764705,0.0196078431372549,,,,,,,,,,0.0392156862745098,,0.13725490196078433,0.13725490196078433,0.17647058823529413,0.17647058823529413,0.13725490196078433,0.0784313725490196,0.0392156862745098,,0.0392156862745098,,,0.0196078431372549,,,,,,,,0.0784313725490196,,,0.11764705882352941,0.1568627450980392,0.19607843137254902,0.17647058823529413,0.058823529411764705,0.09803921568627451,0.058823529411764705,0.4117647058823529,,,,,,,,,,,0.3137254901960784,,,,,0.2549019607843137,0.0196078431372549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031807439999909093,0.0098479300000065
unweighted77.edgelist,unweighted,local_degree,0.2,51,264,51,0.19318181818181818,True,True,inf,inf,1.0,inf,inf,inf,5538.0,1618.0,,0.058823529411764705,0.0196078431372549,,,,,,,,,,0.0392156862745098,,0.13725490196078433,0.13725490196078433,0.17647058823529413,0.17647058823529413,0.13725490196078433,0.0784313725490196,0.0392156862745098,,0.0392156862745098,,,0.0196078431372549,,,,,,,,0.0784313725490196,,,0.11764705882352941,0.1568627450980392,0.19607843137254902,0.17647058823529413,0.058823529411764705,0.09803921568627451,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.13725490196078433,,,,,,,,,,,0.0392156862745098,,,,,,,,0.058823529411764705,,0.058823529411764705,,0.0196078431372549,,0.0196078431372549,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.00041801400001872935,0.009074079999976448
unweighted77.edgelist,unweighted,mst,0.2,51,264,50,0.1893939393939394,True,True,inf,8.0,0.0,inf,inf,inf,5538.0,1015.0,,0.058823529411764705,0.0196078431372549,,,,,,,,,,0.0392156862745098,,0.13725490196078433,0.13725490196078433,0.17647058823529413,0.17647058823529413,0.13725490196078433,0.0784313725490196,0.0392156862745098,,0.0392156862745098,,,0.0196078431372549,,,,,,,,0.0784313725490196,,,0.11764705882352941,0.1568627450980392,0.19607843137254902,0.17647058823529413,0.058823529411764705,0.09803921568627451,0.058823529411764705,0.7058823529411765,,0.0196078431372549,,,,,,,,,0.11764705882352941,,,,,0.058823529411764705,0.0196078431372549,0.0196078431372549,,0.0196078431372549,0.0392156862745098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010739909999983865,0.011244574000016883
unweighted77.edgelist,unweighted,t_spanner,0.2,51,264,340,1.2878787878787878,True,True,inf,inf,1.0,inf,inf,inf,5538.0,3678.0,,0.058823529411764705,0.0196078431372549,,,,,,,,,,0.0392156862745098,,0.13725490196078433,0.13725490196078433,0.17647058823529413,0.17647058823529413,0.13725490196078433,0.0784313725490196,0.0392156862745098,,0.0392156862745098,,,0.0196078431372549,,,,,,,,0.0784313725490196,,,0.11764705882352941,0.1568627450980392,0.19607843137254902,0.17647058823529413,0.058823529411764705,0.09803921568627451,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,0.0196078431372549,0.0784313725490196,0.0392156862745098,,,,,,,,,,,,,,,,,0.0392156862745098,0.0392156862745098,0.17647058823529413,0.2549019607843137,0.1568627450980392,0.11764705882352941,0.0784313725490196,,0.0196078431372549,0.0784313725490196,0.0392156862745098,,,,,,,,,,,,,,,,,0.0392156862745098,0.0392156862745098,0.17647058823529413,0.2549019607843137,0.1568627450980392,0.11764705882352941,0.0784313725490196,0.013262107000002743,0.018692112999985966
